date,split,Appliances,lights,T1,T2,T_out,RH_1,RH_out,Windspeed,svm_score,svm_severity,svm_category,svm_flag,if_category,if_flag,if_score,if_severity,concordance
2016-04-04 09:00:00,train,250,0,21.533333333333296,19.76,10.3,45.4,90.0,5.0,-0.39589779248953505,80.62,normal,0,normal,0,0.4734890759810737,83.19,normal
2016-04-04 09:10:00,train,750,10,21.533333333333296,19.79,10.2666666666667,45.4666666666667,90.3333333333333,5.0,-0.14588160330731625,91.13,low,0,low,1,0.4949247772396106,92.34,if_only
2016-04-04 09:20:00,train,530,0,21.533333333333296,19.79,10.2333333333333,45.5266666666667,90.6666666666667,5.0,-0.09569955369139804,92.37,low,0,normal,0,0.4812608742284369,87.25,normal
2016-04-04 09:30:00,train,320,10,21.533333333333296,19.79,10.2,45.8266666666667,91.0,5.0,-0.19587995163856653,89.65,normal,0,normal,0,0.4842412385378781,88.59,normal
2016-04-04 09:40:00,train,270,0,21.6,19.79,10.1666666666667,45.9666666666667,91.3333333333333,5.0,-0.1527006635766841,90.9,low,0,low,1,0.4999503953148114,93.7,if_only
2016-04-04 09:50:00,train,290,10,21.6,19.9266666666667,10.1333333333333,46.39,91.6666666666667,5.0,-0.3688782330351872,82.29,normal,0,mid,1,0.5095217524273645,95.82,if_only
2016-04-04 10:00:00,train,300,0,21.6666666666667,20.066666666666695,10.1,46.6633333333333,92.0,5.0,-0.6308121224236645,62.28,normal,0,mid,1,0.514556141723945,96.77,if_only
2016-04-04 10:10:00,train,240,10,21.7,20.2633333333333,10.25,46.59,90.5,5.3333333333333295,-0.33374262311309755,84.41,normal,0,mid,1,0.5156672411816356,96.93,if_only
2016-04-04 10:20:00,train,220,10,21.76,20.53,10.4,46.53,89.0,5.66666666666667,-0.5054774977759771,72.92,normal,0,mid,1,0.5128769906142502,96.46,if_only
2016-04-04 10:30:00,train,120,0,21.79,20.7633333333333,10.55,46.3,87.5,6.0,-0.2527806516169071,87.51,normal,0,low,1,0.50104217865727,93.94,if_only
2016-04-04 10:40:00,train,120,10,21.79,21.0966666666667,10.7,45.93,86.0,6.3333333333333295,-0.1898312614091069,89.89,normal,0,mid,1,0.516763514433181,97.09,if_only
2016-04-04 10:50:00,train,380,0,21.79,21.46,10.85,45.73,84.5,6.66666666666667,-0.09027129160042024,92.52,low,0,mid,1,0.539177677819189,99.0,if_only
2016-04-04 11:00:00,train,720,10,21.89,21.6666666666667,11.0,45.9,83.0,7.0,0.0001175845519398866,95.85,mid,1,high,1,0.558879649625034,99.67,both
2016-04-04 11:10:00,train,470,0,21.89,21.89,11.4,45.9666666666667,80.8333333333333,7.0,-0.03300220977295232,93.79,low,0,high,1,0.5475146065266209,99.38,if_only
2016-04-04 11:20:00,train,350,0,22.0,21.963333333333296,11.8,46.03,78.6666666666667,7.0,-0.4720085134667855,75.4,normal,0,mid,1,0.5257938524161159,98.09,if_only
2016-04-04 11:30:00,train,320,0,22.066666666666695,22.1,12.2,46.1633333333333,76.5,7.0,-0.19398717702908486,89.78,normal,0,mid,1,0.5238277101956279,97.85,if_only
2016-04-04 11:40:00,train,260,0,22.1333333333333,22.1666666666667,12.6,46.2666666666667,74.3333333333333,7.0,-0.6297114003814166,62.38,normal,0,mid,1,0.5105841511392621,96.02,if_only
2016-04-04 11:50:00,train,270,0,22.2,22.23,13.0,46.5266666666667,72.1666666666667,7.0,-0.6356514669949223,61.72,normal,0,mid,1,0.5093485406187076,95.77,if_only
2016-04-04 12:00:00,train,140,0,22.323333333333295,22.315,13.4,46.4233333333333,70.0,7.0,-0.20265294776898735,89.41,normal,0,mid,1,0.5137687288712115,96.61,if_only
2016-04-04 12:10:00,train,150,10,22.39,22.39,13.4333333333333,45.963333333333296,69.3333333333333,7.0,-0.25708921276332397,87.37,normal,0,mid,1,0.5102232123892081,95.93,if_only
2016-04-04 12:20:00,train,790,0,22.39,22.39,13.4666666666667,45.5633333333333,68.6666666666667,7.0,0.2171914077824354,98.18,mid,1,mid,1,0.5140903087482612,96.69,both
2016-04-04 12:30:00,train,730,0,22.39,22.463333333333296,13.5,45.09666666666671,68.0,7.0,-0.0716809235428828,92.94,low,0,normal,0,0.4875454754742122,89.96,normal
2016-04-04 12:40:00,train,380,10,22.5,22.5,13.5333333333333,44.7966666666667,67.3333333333333,7.0,-0.07682896337526568,92.82,low,0,normal,0,0.4865184315500744,89.51,normal
2016-04-04 12:50:00,train,320,10,22.5,22.5,13.5666666666667,44.53,66.6666666666667,7.0,-0.1696007374158952,90.41,low,0,low,1,0.4964323481035118,92.75,if_only
2016-04-04 13:00:00,train,360,0,22.5,22.5,13.6,43.5633333333333,66.0,7.0,-0.15649350411578844,90.76,low,0,mid,1,0.508342856491488,95.55,if_only
2016-04-04 13:10:00,train,280,10,22.4266666666667,22.36,13.85,42.5633333333333,64.8333333333333,7.0,-0.2206462631771191,88.69,normal,0,mid,1,0.5221515825019662,97.73,if_only
2016-04-04 13:20:00,train,320,10,22.39,22.323333333333295,14.1,42.33,63.66666666666671,7.0,-0.1646067096743633,90.56,low,0,mid,1,0.5083334555070009,95.54,if_only
2016-04-04 13:30:00,train,270,0,22.463333333333296,22.463333333333296,14.35,42.9233333333333,62.5,7.0,-0.10872766420214819,92.12,low,0,mid,1,0.5161390865205895,97.0,if_only
2016-04-04 13:40:00,train,180,10,22.6,22.5,14.6,43.4,61.33333333333329,7.0,-0.01819749010209204,94.06,low,0,mid,1,0.5087733725362527,95.66,if_only
2016-04-04 13:50:00,train,110,10,22.625,22.5,14.85,43.525,60.16666666666671,7.0,-0.16224833723626841,90.65,low,0,low,1,0.4985189284558572,93.31,if_only
2016-04-04 14:00:00,train,560,0,22.7,22.5,15.1,43.6266666666667,59.0,7.0,0.2253287563517813,98.22,mid,1,mid,1,0.5072657081571441,95.37,both
2016-04-04 14:10:00,train,630,10,22.79,22.566666666666695,15.1,43.46,59.33333333333329,7.0,-0.04070150579546983,93.59,low,0,low,1,0.5035918161748373,94.66,if_only
2016-04-04 14:20:00,train,400,10,22.79,22.5,15.1,42.9266666666667,59.66666666666671,7.0,-0.32770228219064546,84.68,normal,0,low,1,0.488851866457414,90.38,if_only
2016-04-04 14:30:00,train,300,0,22.79,22.4266666666667,15.1,41.7333333333333,60.0,7.0,-0.11587727217578592,91.91,low,0,low,1,0.4966353594080207,92.82,if_only
2016-04-04 14:40:00,train,310,10,22.73,22.26,15.1,40.9266666666667,60.33333333333329,7.0,-0.1249025059402944,91.75,low,0,mid,1,0.5254335121776674,98.01,if_only
2016-04-04 14:50:00,train,320,0,22.7,22.26,15.1,40.933333333333294,60.66666666666671,7.0,-0.4333973805868576,78.05,normal,0,mid,1,0.5116793137863179,96.2,if_only
2016-04-04 15:00:00,train,270,10,22.76,22.29,15.1,42.1333333333333,61.0,7.0,-0.18211737609901024,90.06,low,0,low,1,0.4963099819348487,92.71,if_only
2016-04-04 15:10:00,train,210,0,22.89,22.29,15.0166666666667,43.1333333333333,60.66666666666671,7.0,-0.4069005004637096,79.95,normal,0,normal,0,0.4770564621787174,85.18,normal
2016-04-04 15:20:00,train,100,0,22.89,22.29,14.9333333333333,43.4666666666667,60.33333333333329,7.0,-0.29427343786479176,86.04,normal,0,normal,0,0.4691327148354958,80.77,normal
2016-04-04 15:30:00,train,720,10,23.0,22.26,14.85,43.83333333333329,60.0,7.0,-0.000377246178598023,94.43,low,0,mid,1,0.5067496311842201,95.29,if_only
2016-04-04 15:40:00,train,900,0,23.0,22.2,14.7666666666667,43.16666666666671,59.66666666666671,7.0,0.4018974481229358,99.12,high,1,low,1,0.4952447793242902,92.42,both
2016-04-04 15:50:00,train,760,0,22.9266666666667,22.29,14.6833333333333,43.0,59.33333333333329,7.0,0.145939214516576,97.75,mid,1,normal,0,0.4818930200020312,87.57,svm_only
2016-04-04 16:00:00,train,700,0,23.0,22.29,14.6,44.393333333333295,59.0,7.0,0.02917914854456294,96.74,mid,1,normal,0,0.4830031626093706,88.02,svm_only
2016-04-04 16:10:00,train,660,0,23.033333333333296,22.29,14.7166666666667,46.5933333333333,58.16666666666671,6.66666666666667,-8.489825129465167e-05,94.93,low,0,mid,1,0.5156598642334076,96.93,if_only
2016-04-04 16:20:00,train,440,0,23.1,22.29,14.8333333333333,48.66666666666671,57.33333333333329,6.3333333333333295,-0.00036469832971031124,94.45,low,0,mid,1,0.5356398799555073,98.82,if_only
2016-04-04 16:30:00,train,450,10,23.323333333333295,22.29,14.95,49.7566666666667,56.5,6.0,0.4118992760907203,99.19,high,1,high,1,0.5659371821323181,99.83,both
2016-04-04 16:40:00,train,310,20,23.39,22.29,15.0666666666667,49.09,55.66666666666671,5.66666666666667,0.4433176240747446,99.27,high,1,high,1,0.5708115165790261,99.86,both
2016-04-04 16:50:00,train,330,20,23.4266666666667,22.29,15.1833333333333,49.6633333333333,54.83333333333329,5.3333333333333295,0.3473701481242444,98.93,mid,1,high,1,0.5493522302511182,99.43,both
2016-04-04 17:00:00,train,270,30,23.5,22.29,15.3,49.47,54.0,5.0,0.4065460966740818,99.16,high,1,high,1,0.552376777789878,99.51,both
2016-04-04 17:10:00,train,260,20,23.5,22.29,14.7666666666667,49.03,57.16666666666671,5.66666666666667,0.35531048669512955,98.94,mid,1,mid,1,0.518222274998377,97.31,both
2016-04-04 17:20:00,train,260,30,23.5,22.23,14.2333333333333,48.49,60.33333333333329,6.3333333333333295,0.20297847216994191,98.14,mid,1,mid,1,0.510784668393966,96.05,both
2016-04-04 17:30:00,train,260,10,23.5,22.2,13.7,48.1566666666667,63.5,7.0,0.1938666057611571,98.03,mid,1,low,1,0.4973176800426568,92.97,both
2016-04-04 17:40:00,train,270,0,23.5,22.2,13.1666666666667,47.933333333333294,66.6666666666667,7.666666666666669,-0.3247598067650421,84.8,normal,0,low,1,0.4935572284957779,91.96,if_only
2016-04-04 17:50:00,train,280,0,23.5,22.2,12.6333333333333,48.0,69.8333333333333,8.33333333333333,-0.06285622881791753,93.2,low,0,low,1,0.4897130172072753,90.74,if_only
2016-04-04 18:00:00,train,150,10,23.533333333333296,22.2,12.1,48.09666666666671,73.0,9.0,0.09299383739605205,97.29,mid,1,low,1,0.4905397398449657,91.03,both
2016-04-04 18:10:00,train,120,0,23.6,22.2,12.3,48.23,73.6666666666667,7.8333333333333295,-0.10300450146451201,92.25,low,0,normal,0,0.4790919750271136,86.27,normal
2016-04-04 18:20:00,train,150,0,23.6,22.1333333333333,12.5,48.09666666666671,74.3333333333333,6.66666666666667,0.07553000825197109,97.18,mid,1,normal,0,0.4724173606237347,82.65,svm_only
2016-04-04 18:30:00,train,140,10,23.6,22.1,12.7,49.23,75.0,5.5,-0.45140390166767896,76.77,normal,0,normal,0,0.461224201879743,75.75,normal
2016-04-04 18:40:00,train,190,0,23.6666666666667,22.075,12.9,49.4933333333333,75.6666666666667,4.3333333333333295,-0.44109940259606306,77.56,normal,0,normal,0,0.4841992042164053,88.56,normal
2016-04-04 18:50:00,train,120,0,23.6,22.0,13.1,48.433333333333294,76.3333333333333,3.16666666666667,-0.1737764239491244,90.3,low,0,normal,0,0.4762746672208551,84.74,normal
2016-04-04 19:00:00,train,120,0,23.566666666666695,21.89,13.3,47.66,77.0,2.0,-0.4410442572891877,77.56,normal,0,normal,0,0.4688837387315819,80.62,normal
2016-04-04 19:10:00,train,90,0,23.5,21.89,13.1833333333333,47.2666666666667,76.3333333333333,1.8333333333333297,-0.2830553291367257,86.48,normal,0,normal,0,0.4580182175688414,73.43,normal
2016-04-04 19:20:00,train,110,0,23.5,21.79,13.0666666666667,46.83333333333329,75.6666666666667,1.66666666666667,-0.49928549616317053,73.37,normal,0,normal,0,0.4550846259992962,70.98,normal
2016-04-04 19:30:00,train,100,0,23.5,21.73,12.95,46.6266666666667,75.0,1.5,-0.4970825814631803,73.5,normal,0,normal,0,0.4497031556708882,66.37,normal
2016-04-04 19:40:00,train,110,0,23.5,21.7,12.8333333333333,46.363333333333294,74.3333333333333,1.33333333333333,-0.34101455900398525,83.97,normal,0,normal,0,0.4503304078536604,66.96,normal
2016-04-04 19:50:00,train,100,0,23.4266666666667,21.6333333333333,12.7166666666667,46.09666666666671,73.6666666666667,1.16666666666667,-0.43264971293895704,78.11,normal,0,normal,0,0.4386962027763824,56.04,normal
2016-04-04 20:00:00,train,90,0,23.39,21.6,12.6,45.9666666666667,73.0,1.0,-0.4170439596734903,79.23,normal,0,normal,0,0.4371127724989759,54.31,normal
2016-04-04 20:10:00,train,100,0,23.39,21.533333333333296,12.2166666666667,45.9,75.5,1.0,-0.3687259103314209,82.3,normal,0,normal,0,0.4326042614162471,49.48,normal
2016-04-04 20:20:00,train,90,0,23.34,21.5,11.8333333333333,45.645,78.0,1.0,-0.4524730274682067,76.72,normal,0,normal,0,0.4415685372171106,59.05,normal
2016-04-04 20:30:00,train,100,0,23.29,21.4266666666667,11.45,45.59,80.5,1.0,-0.3461198826718308,83.61,normal,0,normal,0,0.4289406577749817,45.79,normal
2016-04-04 20:40:00,train,80,0,23.29,21.39,11.0666666666667,45.53,83.0,1.0,-0.25992577524771954,87.24,normal,0,normal,0,0.4384327594979808,55.77,normal
2016-04-04 20:50:00,train,100,10,23.29,21.323333333333295,10.6833333333333,45.4,85.5,1.0,-0.2174147697501354,88.81,normal,0,normal,0,0.4440032091117188,61.41,normal
2016-04-04 21:00:00,train,80,0,23.29,21.29,10.3,45.4666666666667,88.0,1.0,-0.6753828037082046,56.78,normal,0,normal,0,0.4668375250974461,79.41,normal
2016-04-04 21:10:00,train,60,0,23.2,21.23,10.2166666666667,45.6266666666667,88.6666666666667,1.16666666666667,-0.4653758328952764,75.81,normal,0,normal,0,0.4624881156330449,76.57,normal
2016-04-04 21:20:00,train,50,0,23.2,21.1666666666667,10.1333333333333,45.7,89.3333333333333,1.33333333333333,-0.6020307794954036,65.0,normal,0,normal,0,0.4657683190224314,78.69,normal
2016-04-04 21:30:00,train,70,0,23.1,21.1,10.05,45.6633333333333,90.0,1.5,-0.7029218432474369,52.66,normal,0,normal,0,0.4486276620742164,65.54,normal
2016-04-04 21:40:00,train,60,0,23.1,21.0,9.96666666666667,45.53,90.6666666666667,1.66666666666667,-0.7548949413197998,42.35,normal,0,normal,0,0.4460182959417439,63.34,normal
2016-04-04 21:50:00,train,60,0,23.066666666666695,21.0,9.883333333333328,45.363333333333294,91.3333333333333,1.8333333333333297,-0.7877650926111648,33.89,normal,0,normal,0,0.4313997951140483,48.26,normal
2016-04-04 22:00:00,train,60,0,23.0,20.89,9.8,45.23,92.0,2.0,-0.7656713304832594,39.64,normal,0,normal,0,0.4415273175854673,59.01,normal
2016-04-04 22:10:00,train,80,0,22.963333333333296,20.79,9.85,45.09,91.0,1.8333333333333297,-0.7678701969844397,39.07,normal,0,normal,0,0.4358035268174945,52.87,normal
2016-04-04 22:20:00,train,80,0,22.89,20.79,9.9,45.03,90.0,1.66666666666667,-0.8020549953590876,29.59,normal,0,normal,0,0.427153660197743,43.84,normal
2016-04-04 22:30:00,train,70,0,22.8566666666667,20.7,9.95,44.93,89.0,1.5,-0.7952839334904038,31.68,normal,0,normal,0,0.4235814502918351,39.83,normal
2016-04-04 22:40:00,train,80,0,22.79,20.6333333333333,10.0,44.79,88.0,1.33333333333333,-0.7638026234096285,40.18,normal,0,normal,0,0.435178283529348,52.23,normal
2016-04-04 22:50:00,train,70,0,22.79,20.6,10.05,44.7,87.0,1.16666666666667,-0.8548469022325251,14.29,normal,0,normal,0,0.4158066976935977,30.39,normal
2016-04-04 23:00:00,train,60,0,22.79,20.533333333333296,10.1,44.6266666666667,86.0,1.0,-0.8105497771668648,26.97,normal,0,normal,0,0.4190053246542571,34.56,normal
2016-04-04 23:10:00,train,70,0,22.7,20.5,9.93333333333333,44.56,87.0,1.0,-0.7956778808345548,31.52,normal,0,normal,0,0.4152313681455189,29.76,normal
2016-04-04 23:20:00,train,60,0,22.7,20.4266666666667,9.76666666666667,44.5,88.0,1.0,-0.8288282857875853,21.53,normal,0,normal,0,0.4083276499365197,20.42,normal
2016-04-04 23:30:00,train,60,0,22.7,20.39,9.6,44.4666666666667,89.0,1.0,-0.8018109598788805,29.7,normal,0,normal,0,0.4031062379868051,13.87,normal
2016-04-04 23:40:00,train,60,0,22.7,20.323333333333295,9.43333333333333,44.4,90.0,1.0,-0.717840677393492,50.11,normal,0,normal,0,0.4047774508131069,15.88,normal
2016-04-04 23:50:00,train,70,0,22.6333333333333,20.29,9.26666666666667,44.2666666666667,91.0,1.0,-0.8523588139778386,15.0,normal,0,normal,0,0.4095871914201474,21.97,normal
2016-04-05 00:00:00,train,60,0,22.6,20.29,9.1,44.2,92.0,1.0,-0.830128334655132,21.15,normal,0,normal,0,0.406244921699626,17.7,normal
2016-04-05 00:10:00,train,60,0,22.6,20.2,9.05,44.2,92.0,1.0,-0.6299436517394406,62.35,normal,0,normal,0,0.4103449185917254,23.01,normal
2016-04-05 00:20:00,train,50,0,22.6,20.2,9.0,44.09,92.0,1.0,-0.9011959737446824,5.53,normal,0,normal,0,0.4085228442361756,20.6,normal
2016-04-05 00:30:00,train,60,0,22.6,20.2,8.949999999999998,44.09,92.0,1.0,-0.9509331439397055,1.95,normal,0,normal,0,0.405362498922893,16.63,normal
2016-04-05 00:40:00,train,50,0,22.566666666666695,20.1333333333333,8.9,44.09,92.0,1.0,-0.845088509841863,16.9,normal,0,normal,0,0.3908401295369165,2.08,normal
2016-04-05 00:50:00,train,60,0,22.5,20.1,8.849999999999998,44.09,92.0,1.0,-0.8836436869198849,7.98,normal,0,normal,0,0.3933719570569112,3.58,normal
2016-04-05 01:00:00,train,50,0,22.5,20.1,8.8,44.09,92.0,1.0,-0.8977269277104354,5.85,normal,0,normal,0,0.3959168266491735,5.83,normal
2016-04-05 01:10:00,train,70,0,22.5,20.1,9.08333333333333,44.09,90.0,1.16666666666667,-0.8684843669929807,11.01,normal,0,normal,0,0.4141411681718061,28.49,normal
2016-04-05 01:20:00,train,60,0,22.5,20.0,9.36666666666667,44.0,88.0,1.33333333333333,-0.7943404598891344,31.95,normal,0,normal,0,0.4166521792055567,31.55,normal
2016-04-05 01:30:00,train,60,0,22.5,20.0,9.65,44.0,86.0,1.5,-0.8066186597955487,28.27,normal,0,normal,0,0.4198673132051029,35.77,normal
2016-04-05 01:40:00,train,60,0,22.39,19.963333333333296,9.93333333333333,43.9,84.0,1.66666666666667,-0.721714118576231,49.47,normal,0,normal,0,0.4274636532916908,44.17,normal
2016-04-05 01:50:00,train,60,0,22.39,19.89,10.2166666666667,43.9,82.0,1.8333333333333297,-0.6350875751443559,61.82,normal,0,normal,0,0.4185127083818181,33.9,normal
2016-04-05 02:00:00,train,70,0,22.39,19.89,10.5,43.863333333333294,80.0,2.0,-0.7330473811003206,47.35,normal,0,normal,0,0.4207211752196552,36.77,normal
2016-04-05 02:10:00,train,50,0,22.39,19.89,10.3166666666667,43.79,81.3333333333333,1.8333333333333297,-0.8427432300726396,17.64,normal,0,normal,0,0.4107851683186369,23.76,normal
2016-04-05 02:20:00,train,60,0,22.39,19.8566666666667,10.1333333333333,43.79,82.6666666666667,1.66666666666667,-0.8217139843158225,23.82,normal,0,normal,0,0.3998016316012422,9.84,normal
2016-04-05 02:30:00,train,50,0,22.39,19.79,9.95,43.79,84.0,1.5,-0.7704354023083397,38.46,normal,0,normal,0,0.4128982440482353,26.67,normal
2016-04-05 02:40:00,train,60,0,22.29,19.79,9.76666666666667,43.79,85.3333333333333,1.33333333333333,-0.7108346462540283,51.39,normal,0,normal,0,0.4013502546917771,11.6,normal
2016-04-05 02:50:00,train,50,0,22.29,19.79,9.58333333333333,43.79,86.6666666666667,1.16666666666667,-0.8585627381673004,13.35,normal,0,normal,0,0.4003490632700043,10.46,normal
2016-04-05 03:00:00,train,60,0,22.29,19.79,9.4,43.79,88.0,1.0,-0.8757868143176921,9.32,normal,0,normal,0,0.3960505114119506,5.92,normal
2016-04-05 03:10:00,train,60,0,22.29,19.73,9.55,43.79,87.3333333333333,1.0,-0.8792545255616375,8.7,normal,0,normal,0,0.3924845252738401,2.96,normal
2016-04-05 03:20:00,train,70,0,22.23,19.7,9.7,43.73,86.6666666666667,1.0,-0.864642012841224,11.83,normal,0,normal,0,0.402143440159686,12.65,normal
2016-04-05 03:30:00,train,60,0,22.2,19.7,9.85,43.7,86.0,1.0,-0.8823945342035324,8.1,normal,0,normal,0,0.3960222117681324,5.89,normal
2016-04-05 03:40:00,train,60,0,22.2,19.7,10.0,43.7,85.3333333333333,1.0,-0.7906077891531875,32.99,normal,0,normal,0,0.3991480191721766,9.11,normal
2016-04-05 03:50:00,train,60,0,22.2,19.7,10.15,43.76,84.6666666666667,1.0,-0.8603825494283637,12.81,normal,0,normal,0,0.3954334278588797,5.37,normal
2016-04-05 04:00:00,train,60,0,22.2,19.7,10.3,43.7,84.0,1.0,-0.8642296860718381,11.95,normal,0,normal,0,0.3984554543004387,8.34,normal
2016-04-05 04:10:00,train,60,0,22.2,19.6333333333333,10.3333333333333,43.73,83.6666666666667,1.33333333333333,-0.8563845155284351,13.91,normal,0,normal,0,0.3964713969319506,6.32,normal
2016-04-05 04:20:00,train,50,0,22.2,19.6333333333333,10.3666666666667,43.79,83.3333333333333,1.66666666666667,-0.8523688597559673,15.0,normal,0,normal,0,0.3987886680677419,8.72,normal
2016-04-05 04:30:00,train,50,0,22.2,19.625,10.4,43.79,83.0,2.0,-0.8311198280242098,20.86,normal,0,normal,0,0.4026247777725814,13.34,normal
2016-04-05 04:40:00,train,50,0,22.1333333333333,19.6,10.4333333333333,43.79,82.6666666666667,2.3333333333333295,-0.8402130357332465,18.32,normal,0,normal,0,0.3932178817125068,3.47,normal
2016-04-05 04:50:00,train,60,0,22.1666666666667,19.6,10.4666666666667,43.79,82.3333333333333,2.66666666666667,-0.9154213480104074,3.97,normal,0,normal,0,0.3874575015194361,0.74,normal
2016-04-05 05:00:00,train,60,0,22.1,19.6,10.5,43.79,82.0,3.0,-0.8629376549405727,12.18,normal,0,normal,0,0.3963692314661821,6.22,normal
2016-04-05 05:10:00,train,60,0,22.1,19.6,10.4,43.79,83.0,2.8333333333333295,-0.7192341358289416,49.88,normal,0,normal,0,0.4047340401251919,15.77,normal
2016-04-05 05:20:00,train,60,0,22.1,19.6,10.3,43.79,84.0,2.66666666666667,-0.7486398925876021,44.0,normal,0,normal,0,0.4045373115775498,15.53,normal
2016-04-05 05:30:00,train,60,0,22.1,19.6,10.2,43.79,85.0,2.5,-0.8790680931021861,8.72,normal,0,normal,0,0.4125858906435508,26.17,normal
2016-04-05 05:40:00,train,60,0,22.1,19.533333333333296,10.1,43.863333333333294,86.0,2.3333333333333295,-0.6963027097861962,53.75,normal,0,normal,0,0.414993027684455,29.5,normal
2016-04-05 05:50:00,train,60,0,22.1,19.5,10.0,43.9,87.0,2.16666666666667,-0.8070214602239785,28.11,normal,0,normal,0,0.4229888057080527,39.19,normal
2016-04-05 06:00:00,train,60,0,22.1,19.5,9.9,43.9,88.0,2.0,-0.8484957376512268,15.95,normal,0,normal,0,0.411774254029474,25.1,normal
2016-04-05 06:10:00,train,50,10,22.0,19.5,9.85,43.79,88.6666666666667,1.8333333333333297,-0.24118050756808684,87.95,normal,0,normal,0,0.4605793701540668,75.26,normal
2016-04-05 06:20:00,train,60,0,22.0,19.5,9.8,43.845,89.3333333333333,1.66666666666667,-0.8602306088964993,12.86,normal,0,normal,0,0.406030127849474,17.46,normal
2016-04-05 06:30:00,train,60,20,22.0,19.5,9.75,44.1233333333333,90.0,1.5,-0.38667333742487475,81.15,normal,0,normal,0,0.4595255377629007,74.59,normal
2016-04-05 06:40:00,train,70,20,22.0,19.5,9.7,44.26,90.6666666666667,1.33333333333333,-0.4786783378844637,74.89,normal,0,normal,0,0.4789448722285134,86.18,normal
2016-04-05 06:50:00,train,60,30,22.066666666666695,19.5,9.65,44.26,91.3333333333333,1.16666666666667,-0.10496505226034691,92.18,low,0,mid,1,0.5190671391855354,97.4,if_only
2016-04-05 07:00:00,train,60,20,22.033333333333296,19.5,9.6,44.463333333333296,92.0,1.0,-0.24152605104033253,87.92,normal,0,normal,0,0.4873831912625023,89.85,normal
2016-04-05 07:10:00,train,120,20,22.1,19.566666666666695,9.58333333333333,44.59,92.3333333333333,1.0,-0.800982519769116,29.93,normal,0,normal,0,0.4840082828425481,88.48,normal
2016-04-05 07:20:00,train,100,0,22.1,19.5,9.56666666666667,44.8266666666667,92.6666666666667,1.0,-0.09437822671150742,92.4,low,0,normal,0,0.4645383490624935,77.94,normal
2016-04-05 07:30:00,train,60,10,22.1666666666667,19.533333333333296,9.55,44.9,93.0,1.0,-0.40157773717580136,80.28,normal,0,normal,0,0.4667076773385122,79.33,normal
2016-04-05 07:40:00,train,100,0,22.2,19.6,9.533333333333328,44.76,93.3333333333333,1.0,-0.7336208653654865,47.25,normal,0,normal,0,0.4628507836137562,76.85,normal
2016-04-05 07:50:00,train,700,10,22.2,19.6,9.51666666666667,44.5666666666667,93.6666666666667,1.0,0.00015101657451332962,95.95,mid,1,mid,1,0.5098748602719668,95.9,both
2016-04-05 08:00:00,train,620,0,22.2,19.6333333333333,9.5,44.363333333333294,94.0,1.0,0.11675195383822823,97.49,mid,1,low,1,0.5023387841461512,94.39,both
2016-04-05 08:10:00,train,340,0,22.2,19.7,9.55,44.49,93.8333333333333,1.0,-0.15729561056293595,90.75,low,0,normal,0,0.4702510067806577,81.43,normal
2016-04-05 08:20:00,train,280,10,22.2,19.7,9.6,44.6,93.6666666666667,1.0,-0.06514326219049549,93.12,low,0,normal,0,0.4741018906580597,83.51,normal
2016-04-05 08:30:00,train,280,0,22.1333333333333,19.76,9.65,44.5266666666667,93.5,1.0,-2.0985369951986854e-05,95.31,mid,1,normal,0,0.4817992455274045,87.55,svm_only
2016-04-05 08:40:00,train,260,0,22.1333333333333,19.823333333333295,9.7,44.39,93.3333333333333,1.0,-0.5992685112489688,65.28,normal,0,normal,0,0.48743938237077,89.89,normal
2016-04-05 08:50:00,train,190,10,22.2,19.89,9.75,44.7966666666667,93.1666666666667,1.0,-0.3422904067315191,83.89,normal,0,normal,0,0.4867827671857362,89.6,normal
2016-04-05 09:00:00,train,110,0,22.2,20.033333333333296,9.8,44.79,93.0,1.0,-0.3986391865032617,80.49,normal,0,normal,0,0.4720134089645961,82.42,normal
2016-04-05 09:10:00,train,90,0,22.2,20.1,9.93333333333333,44.73,91.6666666666667,1.16666666666667,-0.7831427064107221,35.16,normal,0,normal,0,0.4706162929618872,81.64,normal
2016-04-05 09:20:00,train,70,10,22.23,20.1,10.0666666666667,44.56,90.3333333333333,1.33333333333333,-0.3615349077003438,82.67,normal,0,normal,0,0.4739795411365418,83.45,normal
2016-04-05 09:30:00,train,80,0,22.2225,20.1,10.2,44.2475,89.0,1.5,-0.4806430428004047,74.79,normal,0,normal,0,0.4669631664517342,79.49,normal
2016-04-05 09:40:00,train,80,0,22.2,20.1333333333333,10.3333333333333,43.963333333333296,87.6666666666667,1.66666666666667,-0.7000929692357325,53.15,normal,0,normal,0,0.4715490363927547,82.2,normal
2016-04-05 09:50:00,train,80,10,22.26,20.2,10.4666666666667,43.7966666666667,86.3333333333333,1.8333333333333297,-0.6981127821653326,53.52,normal,0,normal,0,0.4664189623553795,79.14,normal
2016-04-05 10:00:00,train,80,0,22.2,20.29,10.6,43.53,85.0,2.0,-0.49129236798288445,73.92,normal,0,normal,0,0.4591842344779847,74.35,normal
2016-04-05 10:10:00,train,80,0,22.2,20.29,10.6666666666667,43.16,84.8333333333333,2.16666666666667,-0.8187665337841641,24.6,normal,0,normal,0,0.4482014272535285,65.2,normal
