date,anomaly_category,severity_pct,heure,creneau,jour,saison,is_weekend,Appliances_Wh,lights_Wh,T1_cuisine_C,T2_salon_C,T3_buanderie_C,T5_sdb_C,T_out_C,RH_3_buanderie_pct,RH_5_sdb_pct,RH_out_pct,Windspeed_ms,q_Appliances,pct_Appliances,q_lights,q_T2_salon,q_T_out,q_RH_5_sdb,nb_regles_activees,severite_max,codes_regles,titres_regles,diagnostic_principal_code,diagnostic_principal_titre,diagnostic_principal_detail,diagnostic_complet
2016-04-04 13:30:00,mid,97.0,13,midi (12h-14h),Monday,printemps,0,270.0,0.0,22.46,22.46,25.76,20.7,14.35,41.0,47.3,62.5,7.0,TRES_HAUT,94.0,HAUT,NORMAL,HAUT,NORMAL,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 270 Wh (tres eleve (top 10%) pour 13h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 270 Wh (tres eleve (top 10%) pour 13h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=14.3C en printemps a 13h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-04 13:40:00,mid,95.66,13,midi (12h-14h),Monday,printemps,0,180.0,10.0,22.6,22.5,25.82,20.79,14.6,40.1,47.6,61.3,7.0,HAUT,88.4,TRES_HAUT,NORMAL,HAUT,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 95.7%ile) le 04/04/2016 a 13h40. Appareils=180 Wh (au-dessus de la normale (top 25%) pour 13h), Eclairage=10 Wh, T_out=14.6C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 95.7%ile) le 04/04/2016 a 13h40. Appareils=180 Wh (au-dessus de la normale (top 25%) pour 13h), Eclairage=10 Wh, T_out=14.6C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 14:00:00,mid,95.37,14,apres-midi (14h-18h),Monday,printemps,0,560.0,0.0,22.7,22.5,25.73,20.79,15.1,39.0,47.8,59.0,7.0,TRES_HAUT,99.7,HAUT,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 560 Wh (extremement eleve (top 5%) pour 14h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 560 Wh (extremement eleve (top 5%) pour 14h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=15.1C en printemps a 14h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-04 14:40:00,mid,98.01,14,apres-midi (14h-18h),Monday,printemps,0,310.0,10.0,22.73,22.26,26.13,20.79,15.1,41.1,45.3,60.3,7.0,TRES_HAUT,97.8,TRES_HAUT,NORMAL,HAUT,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 98.0%ile) le 04/04/2016 a 14h40. Appareils=310 Wh (extremement eleve (top 5%) pour 14h), Eclairage=10 Wh, T_out=15.1C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 98.0%ile) le 04/04/2016 a 14h40. Appareils=310 Wh (extremement eleve (top 5%) pour 14h), Eclairage=10 Wh, T_out=15.1C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 14:50:00,mid,96.2,14,apres-midi (14h-18h),Monday,printemps,0,320.0,0.0,22.7,22.26,26.26,20.79,15.1,40.9,45.1,60.7,7.0,TRES_HAUT,98.0,HAUT,NORMAL,HAUT,NORMAL,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 320 Wh (extremement eleve (top 5%) pour 14h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 320 Wh (extremement eleve (top 5%) pour 14h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=15.1C en printemps a 14h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-04 15:30:00,mid,95.29,15,apres-midi (14h-18h),Monday,printemps,0,720.0,10.0,23.0,22.26,26.24,20.89,14.85,38.9,45.7,60.0,7.0,TRES_HAUT,99.9,TRES_HAUT,NORMAL,HAUT,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 95.3%ile) le 04/04/2016 a 15h30. Appareils=720 Wh (extremement eleve (top 5%) pour 15h), Eclairage=10 Wh, T_out=14.8C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 95.3%ile) le 04/04/2016 a 15h30. Appareils=720 Wh (extremement eleve (top 5%) pour 15h), Eclairage=10 Wh, T_out=14.8C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 16:10:00,mid,96.93,16,apres-midi (14h-18h),Monday,printemps,0,660.0,0.0,23.03,22.29,26.43,21.0,14.72,39.7,47.2,58.2,6.67,TRES_HAUT,99.7,HAUT,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 660 Wh (extremement eleve (top 5%) pour 16h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 660 Wh (extremement eleve (top 5%) pour 16h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=14.7C en printemps a 16h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-04 16:20:00,mid,98.82,16,apres-midi (14h-18h),Monday,printemps,0,440.0,0.0,23.1,22.29,26.5,21.0,14.83,40.3,49.0,57.3,6.33,TRES_HAUT,98.2,HAUT,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 440 Wh (extremement eleve (top 5%) pour 16h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 440 Wh (extremement eleve (top 5%) pour 16h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=14.8C en printemps a 16h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-04 16:30:00,high,99.83,16,apres-midi (14h-18h),Monday,printemps,0,450.0,10.0,23.32,22.29,26.63,21.02,14.95,40.7,50.8,56.5,6.0,TRES_HAUT,98.5,TRES_HAUT,NORMAL,HAUT,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie HIGH (severite 99.8%ile) le 04/04/2016 a 16h30. Appareils=450 Wh (extremement eleve (top 5%) pour 16h), Eclairage=10 Wh, T_out=14.9C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie HIGH (severite 99.8%ile) le 04/04/2016 a 16h30. Appareils=450 Wh (extremement eleve (top 5%) pour 16h), Eclairage=10 Wh, T_out=14.9C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 16:40:00,high,99.86,16,apres-midi (14h-18h),Monday,printemps,0,310.0,20.0,23.39,22.29,26.7,21.1,15.07,41.0,51.5,55.7,5.67,TRES_HAUT,95.6,TRES_HAUT,NORMAL,HAUT,HAUT,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie HIGH (severite 99.9%ile) le 04/04/2016 a 16h40. Appareils=310 Wh (extremement eleve (top 5%) pour 16h), Eclairage=20 Wh, T_out=15.1C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie HIGH (severite 99.9%ile) le 04/04/2016 a 16h40. Appareils=310 Wh (extremement eleve (top 5%) pour 16h), Eclairage=20 Wh, T_out=15.1C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 16:50:00,high,99.43,16,apres-midi (14h-18h),Monday,printemps,0,330.0,20.0,23.43,22.29,26.7,21.1,15.18,41.1,51.7,54.8,5.33,TRES_HAUT,96.0,TRES_HAUT,NORMAL,HAUT,HAUT,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie HIGH (severite 99.4%ile) le 04/04/2016 a 16h50. Appareils=330 Wh (extremement eleve (top 5%) pour 16h), Eclairage=20 Wh, T_out=15.2C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie HIGH (severite 99.4%ile) le 04/04/2016 a 16h50. Appareils=330 Wh (extremement eleve (top 5%) pour 16h), Eclairage=20 Wh, T_out=15.2C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-04 17:00:00,high,99.51,17,apres-midi (14h-18h),Monday,printemps,0,270.0,30.0,23.5,22.29,26.63,21.17,15.3,41.0,51.9,54.0,5.0,HAUT,88.6,TRES_HAUT,HAUT,HAUT,HAUT,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.6C (buanderie) alors que T_out=15.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (270 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.6C (buanderie) alors que T_out=15.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (270 Wh) sans ventilation naturelle.
2016-04-04 17:10:00,mid,97.31,17,apres-midi (14h-18h),Monday,printemps,0,260.0,20.0,23.5,22.29,26.46,21.2,14.77,40.6,51.6,57.2,5.67,HAUT,88.1,TRES_HAUT,HAUT,HAUT,HAUT,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.5C (buanderie) alors que T_out=14.8C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.5C (buanderie) alors que T_out=14.8C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.
2016-04-04 17:20:00,mid,96.05,17,apres-midi (14h-18h),Monday,printemps,0,260.0,30.0,23.5,22.23,26.26,21.2,14.23,40.4,51.3,60.3,6.33,HAUT,88.1,TRES_HAUT,HAUT,HAUT,HAUT,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.3C (buanderie) alors que T_out=14.2C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.3C (buanderie) alors que T_out=14.2C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.
2016-04-05 06:50:00,mid,97.4,6,matin (6h-9h),Tuesday,printemps,0,60.0,30.0,22.07,19.5,24.46,20.79,9.65,40.6,55.7,91.3,1.17,HAUT,83.0,TRES_HAUT,NORMAL,HAUT,HAUT,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 97.4%ile) le 05/04/2016 a 06h50. Appareils=60 Wh (au-dessus de la normale (top 25%) pour 6h), Eclairage=30 Wh, T_out=9.7C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 97.4%ile) le 05/04/2016 a 06h50. Appareils=60 Wh (au-dessus de la normale (top 25%) pour 6h), Eclairage=30 Wh, T_out=9.7C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-05 07:50:00,mid,95.9,7,matin (6h-9h),Tuesday,printemps,0,700.0,10.0,22.2,19.6,24.07,20.89,9.52,40.1,53.9,93.7,1.0,TRES_HAUT,100.0,TRES_HAUT,NORMAL,HAUT,HAUT,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 95.9%ile) le 05/04/2016 a 07h50. Appareils=700 Wh (extremement eleve (top 5%) pour 7h), Eclairage=10 Wh, T_out=9.5C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 95.9%ile) le 05/04/2016 a 07h50. Appareils=700 Wh (extremement eleve (top 5%) pour 7h), Eclairage=10 Wh, T_out=9.5C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-04-05 17:40:00,mid,95.67,17,apres-midi (14h-18h),Tuesday,printemps,0,450.0,0.0,22.7,21.26,24.03,20.73,13.43,37.8,46.9,62.3,5.0,TRES_HAUT,97.8,HAUT,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 450 Wh (extremement eleve (top 5%) pour 17h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 450 Wh (extremement eleve (top 5%) pour 17h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.4C en printemps a 17h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 17:50:00,high,99.18,17,apres-midi (14h-18h),Tuesday,printemps,0,310.0,0.0,22.82,21.29,24.17,20.79,13.52,39.1,47.0,61.7,5.0,TRES_HAUT,91.8,HAUT,NORMAL,HAUT,NORMAL,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 310 Wh (tres eleve (top 10%) pour 17h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 310 Wh (tres eleve (top 10%) pour 17h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.5C en printemps a 17h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:00:00,high,99.78,18,soiree (18h-22h),Tuesday,printemps,0,380.0,0.0,22.89,21.29,24.6,20.89,13.6,40.6,47.5,61.0,5.0,TRES_HAUT,93.6,NORMAL,NORMAL,HAUT,NORMAL,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 380 Wh (tres eleve (top 10%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 380 Wh (tres eleve (top 10%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.6C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:10:00,high,99.16,18,soiree (18h-22h),Tuesday,printemps,0,460.0,0.0,22.93,21.29,24.86,20.89,13.52,41.3,47.7,61.3,4.83,TRES_HAUT,97.1,NORMAL,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 460 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 460 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.5C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:20:00,mid,98.09,18,soiree (18h-22h),Tuesday,printemps,0,480.0,0.0,23.0,21.29,25.1,20.89,13.43,41.1,48.7,61.7,4.67,TRES_HAUT,97.4,NORMAL,NORMAL,HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 480 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 480 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.4C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:30:00,mid,98.27,18,soiree (18h-22h),Tuesday,printemps,0,500.0,0.0,23.0,21.29,25.32,21.22,13.35,41.0,62.4,62.0,4.5,TRES_HAUT,98.4,NORMAL,NORMAL,NORMAL,TRES_HAUT,2,elevee,ENERGY_PEAK_NO_LIGHT | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 500 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 500 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.3C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:40:00,mid,97.45,18,soiree (18h-22h),Tuesday,printemps,0,170.0,0.0,22.93,21.29,25.46,21.36,13.27,40.7,68.6,62.3,4.33,HAUT,75.0,NORMAL,NORMAL,NORMAL,TRES_HAUT,1,info,COMBINED_SPRING_LOW_LIGHT,Contexte printanier — eclairage nul coherent avec luminosite naturelle,COMBINED_SPRING_LOW_LIGHT,Contexte printanier — eclairage nul coherent avec luminosite naturelle,"T_out=13.3C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage.","[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.3C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 18:50:00,mid,97.68,18,soiree (18h-22h),Tuesday,printemps,0,410.0,0.0,22.93,21.26,25.63,21.52,13.18,40.3,74.9,62.7,4.17,TRES_HAUT,95.3,NORMAL,NORMAL,NORMAL,TRES_HAUT,3,elevee,ENERGY_PEAK_NO_LIGHT | HYG_BATHROOM_SPIKE | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Humidite elevee en salle de bain | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 410 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 410 Wh (extremement eleve (top 5%) pour 18h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[HYG_BATHROOM_SPIKE / MODEREE] Humidite salle de bain : 75% (extremement eleve (top 5%) pour 18h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=13.2C en printemps a 18h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-04-05 19:00:00,mid,96.69,19,soiree (18h-22h),Tuesday,printemps,0,140.0,0.0,22.93,21.2,25.7,22.4,13.1,39.8,86.6,63.0,4.0,HAUT,84.4,NORMAL,NORMAL,NORMAL,TRES_HAUT,1,basse,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 87% (extremement eleve (top 5%) pour 19h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / BASSE] Humidite salle de bain : 87% (extremement eleve (top 5%) pour 19h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante."
2016-04-06 07:30:00,mid,97.06,7,matin (6h-9h),Wednesday,printemps,0,70.0,30.0,21.79,18.89,23.73,20.6,7.35,38.7,49.2,90.0,5.0,HAUT,82.3,TRES_HAUT,NORMAL,NORMAL,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 97.1%ile) le 06/04/2016 a 07h30. Appareils=70 Wh (au-dessus de la normale (top 25%) pour 7h), Eclairage=30 Wh, T_out=7.3C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 97.1%ile) le 06/04/2016 a 07h30. Appareils=70 Wh (au-dessus de la normale (top 25%) pour 7h), Eclairage=30 Wh, T_out=7.3C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
